image_path,bloom_stage,stage,plant_id,timestamp,ndvi_file,aoi,season,is_synthetic,synthesis_seed,climate_params
early_bloom/early_bloom_stage2_0554.png,early_bloom,train,stage2_plant_1_007,2024-03-22,synthetic_ndvi_004.npy,southeast_us,spring,True,10554,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0555.png,early_bloom,train,stage2_plant_1_007,2023-03-02,synthetic_ndvi_005.npy,california_central_valley,spring,True,10555,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0556.png,early_bloom,train,stage2_plant_1_007,2024-10-25,synthetic_ndvi_006.npy,iowa_corn_belt,autumn,True,10556,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0557.png,early_bloom,train,stage2_plant_1_007,2023-02-04,synthetic_ndvi_007.npy,amazon_basin,winter,True,10557,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0558.png,early_bloom,train,stage2_plant_1_007,2023-11-27,synthetic_ndvi_008.npy,great_plains,autumn,True,10558,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0559.png,early_bloom,train,stage2_plant_1_007,2023-11-07,synthetic_ndvi_009.npy,southeast_us,autumn,True,10559,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0560.png,early_bloom,train,stage2_plant_1_007,2023-08-15,synthetic_ndvi_000.npy,california_central_valley,summer,True,10560,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0561.png,early_bloom,train,stage2_plant_1_007,2024-03-04,synthetic_ndvi_001.npy,iowa_corn_belt,spring,True,10561,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0562.png,early_bloom,train,stage2_plant_1_007,2023-06-24,synthetic_ndvi_002.npy,amazon_basin,summer,True,10562,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0563.png,early_bloom,train,stage2_plant_1_007,2023-06-21,synthetic_ndvi_003.npy,great_plains,summer,True,10563,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0564.png,early_bloom,train,stage2_plant_1_007,2023-11-04,synthetic_ndvi_004.npy,southeast_us,autumn,True,10564,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0565.png,early_bloom,train,stage2_plant_1_007,2023-07-27,synthetic_ndvi_005.npy,california_central_valley,summer,True,10565,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0566.png,early_bloom,train,stage2_plant_1_007,2024-06-18,synthetic_ndvi_006.npy,iowa_corn_belt,summer,True,10566,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0567.png,early_bloom,train,stage2_plant_1_007,2023-01-04,synthetic_ndvi_007.npy,amazon_basin,winter,True,10567,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0568.png,early_bloom,train,stage2_plant_1_007,2023-10-12,synthetic_ndvi_008.npy,great_plains,autumn,True,10568,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0569.png,early_bloom,train,stage2_plant_1_007,2023-11-28,synthetic_ndvi_009.npy,southeast_us,autumn,True,10569,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0570.png,early_bloom,train,stage2_plant_1_007,2023-07-06,synthetic_ndvi_000.npy,california_central_valley,summer,True,10570,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0571.png,early_bloom,train,stage2_plant_1_007,2023-09-19,synthetic_ndvi_001.npy,iowa_corn_belt,autumn,True,10571,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0572.png,early_bloom,train,stage2_plant_1_007,2024-03-08,synthetic_ndvi_002.npy,amazon_basin,spring,True,10572,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0573.png,early_bloom,train,stage2_plant_1_007,2023-05-23,synthetic_ndvi_003.npy,great_plains,spring,True,10573,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0574.png,early_bloom,train,stage2_plant_1_007,2024-06-01,synthetic_ndvi_004.npy,southeast_us,summer,True,10574,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0575.png,early_bloom,train,stage2_plant_1_007,2024-08-19,synthetic_ndvi_005.npy,california_central_valley,summer,True,10575,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0576.png,early_bloom,train,stage2_plant_1_007,2024-12-23,synthetic_ndvi_006.npy,iowa_corn_belt,winter,True,10576,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0577.png,early_bloom,train,stage2_plant_1_007,2023-01-23,synthetic_ndvi_007.npy,amazon_basin,winter,True,10577,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0578.png,early_bloom,train,stage2_plant_1_007,2024-01-24,synthetic_ndvi_008.npy,great_plains,winter,True,10578,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0579.png,early_bloom,train,stage2_plant_1_007,2024-12-26,synthetic_ndvi_009.npy,southeast_us,winter,True,10579,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0580.png,early_bloom,train,stage2_plant_1_007,2023-11-03,synthetic_ndvi_000.npy,california_central_valley,autumn,True,10580,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0581.png,early_bloom,train,stage2_plant_1_007,2023-03-08,synthetic_ndvi_001.npy,iowa_corn_belt,spring,True,10581,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0582.png,early_bloom,train,stage2_plant_1_007,2023-01-25,synthetic_ndvi_002.npy,amazon_basin,winter,True,10582,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0583.png,early_bloom,train,stage2_plant_1_007,2024-06-14,synthetic_ndvi_003.npy,great_plains,summer,True,10583,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0584.png,early_bloom,train,stage2_plant_1_007,2024-08-21,synthetic_ndvi_004.npy,southeast_us,summer,True,10584,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0585.png,early_bloom,train,stage2_plant_1_007,2024-06-13,synthetic_ndvi_005.npy,california_central_valley,summer,True,10585,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0586.png,early_bloom,train,stage2_plant_1_007,2023-03-22,synthetic_ndvi_006.npy,iowa_corn_belt,spring,True,10586,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0587.png,early_bloom,train,stage2_plant_1_007,2023-05-07,synthetic_ndvi_007.npy,amazon_basin,spring,True,10587,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0588.png,early_bloom,train,stage2_plant_1_007,2023-03-07,synthetic_ndvi_008.npy,great_plains,spring,True,10588,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0589.png,early_bloom,train,stage2_plant_1_007,2024-01-19,synthetic_ndvi_009.npy,southeast_us,winter,True,10589,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0590.png,early_bloom,train,stage2_plant_1_007,2024-01-14,synthetic_ndvi_000.npy,california_central_valley,winter,True,10590,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0591.png,early_bloom,train,stage2_plant_1_007,2023-03-20,synthetic_ndvi_001.npy,iowa_corn_belt,spring,True,10591,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0592.png,early_bloom,train,stage2_plant_1_007,2023-07-22,synthetic_ndvi_002.npy,amazon_basin,summer,True,10592,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0593.png,early_bloom,train,stage2_plant_1_007,2024-12-15,synthetic_ndvi_003.npy,great_plains,winter,True,10593,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0594.png,early_bloom,train,stage2_plant_1_007,2023-08-23,synthetic_ndvi_004.npy,southeast_us,summer,True,10594,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0595.png,early_bloom,train,stage2_plant_1_007,2024-06-23,synthetic_ndvi_005.npy,california_central_valley,summer,True,10595,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0596.png,early_bloom,train,stage2_plant_1_007,2023-11-15,synthetic_ndvi_006.npy,iowa_corn_belt,autumn,True,10596,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0597.png,early_bloom,train,stage2_plant_1_007,2024-08-12,synthetic_ndvi_007.npy,amazon_basin,summer,True,10597,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0598.png,early_bloom,train,stage2_plant_1_007,2023-01-17,synthetic_ndvi_008.npy,great_plains,winter,True,10598,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0599.png,early_bloom,train,stage2_plant_1_007,2024-06-28,synthetic_ndvi_009.npy,southeast_us,summer,True,10599,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0600.png,early_bloom,train,stage2_plant_1_008,2024-12-25,synthetic_ndvi_000.npy,california_central_valley,winter,True,10600,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0601.png,early_bloom,train,stage2_plant_1_008,2023-06-11,synthetic_ndvi_001.npy,iowa_corn_belt,summer,True,10601,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0602.png,early_bloom,train,stage2_plant_1_008,2024-06-08,synthetic_ndvi_002.npy,amazon_basin,summer,True,10602,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0603.png,early_bloom,train,stage2_plant_1_008,2023-03-22,synthetic_ndvi_003.npy,great_plains,spring,True,10603,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0604.png,early_bloom,train,stage2_plant_1_008,2023-06-03,synthetic_ndvi_004.npy,southeast_us,summer,True,10604,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0605.png,early_bloom,train,stage2_plant_1_008,2024-10-12,synthetic_ndvi_005.npy,california_central_valley,autumn,True,10605,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0606.png,early_bloom,train,stage2_plant_1_008,2024-08-26,synthetic_ndvi_006.npy,iowa_corn_belt,summer,True,10606,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0607.png,early_bloom,train,stage2_plant_1_008,2023-11-28,synthetic_ndvi_007.npy,amazon_basin,autumn,True,10607,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0608.png,early_bloom,train,stage2_plant_1_008,2024-01-10,synthetic_ndvi_008.npy,great_plains,winter,True,10608,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0609.png,early_bloom,train,stage2_plant_1_008,2023-03-26,synthetic_ndvi_009.npy,southeast_us,spring,True,10609,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0610.png,early_bloom,train,stage2_plant_1_008,2024-12-02,synthetic_ndvi_000.npy,california_central_valley,winter,True,10610,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0611.png,early_bloom,train,stage2_plant_1_008,2024-12-16,synthetic_ndvi_001.npy,iowa_corn_belt,winter,True,10611,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0612.png,early_bloom,train,stage2_plant_1_008,2023-01-16,synthetic_ndvi_002.npy,amazon_basin,winter,True,10612,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0613.png,early_bloom,train,stage2_plant_1_008,2023-07-18,synthetic_ndvi_003.npy,great_plains,summer,True,10613,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0614.png,early_bloom,train,stage2_plant_1_008,2024-04-24,synthetic_ndvi_004.npy,southeast_us,spring,True,10614,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0615.png,early_bloom,train,stage2_plant_1_008,2023-10-10,synthetic_ndvi_005.npy,california_central_valley,autumn,True,10615,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0616.png,early_bloom,train,stage2_plant_1_008,2023-11-19,synthetic_ndvi_006.npy,iowa_corn_belt,autumn,True,10616,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0617.png,early_bloom,train,stage2_plant_1_008,2023-05-16,synthetic_ndvi_007.npy,amazon_basin,spring,True,10617,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0618.png,early_bloom,train,stage2_plant_1_008,2023-07-28,synthetic_ndvi_008.npy,great_plains,summer,True,10618,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0619.png,early_bloom,train,stage2_plant_1_008,2024-07-07,synthetic_ndvi_009.npy,southeast_us,summer,True,10619,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0620.png,early_bloom,train,stage2_plant_1_008,2023-02-18,synthetic_ndvi_000.npy,california_central_valley,winter,True,10620,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0621.png,early_bloom,train,stage2_plant_1_008,2023-02-09,synthetic_ndvi_001.npy,iowa_corn_belt,winter,True,10621,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0622.png,early_bloom,train,stage2_plant_1_008,2024-02-03,synthetic_ndvi_002.npy,amazon_basin,winter,True,10622,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0623.png,early_bloom,train,stage2_plant_1_008,2023-08-17,synthetic_ndvi_003.npy,great_plains,summer,True,10623,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0624.png,early_bloom,train,stage2_plant_1_008,2023-03-22,synthetic_ndvi_004.npy,southeast_us,spring,True,10624,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0625.png,early_bloom,train,stage2_plant_1_008,2023-01-19,synthetic_ndvi_005.npy,california_central_valley,winter,True,10625,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0626.png,early_bloom,train,stage2_plant_1_008,2024-07-10,synthetic_ndvi_006.npy,iowa_corn_belt,summer,True,10626,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0627.png,early_bloom,train,stage2_plant_1_008,2024-03-24,synthetic_ndvi_007.npy,amazon_basin,spring,True,10627,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0628.png,early_bloom,train,stage2_plant_1_008,2024-12-06,synthetic_ndvi_008.npy,great_plains,winter,True,10628,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0629.png,early_bloom,train,stage2_plant_1_008,2023-09-17,synthetic_ndvi_009.npy,southeast_us,autumn,True,10629,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0630.png,early_bloom,train,stage2_plant_1_008,2023-09-02,synthetic_ndvi_000.npy,california_central_valley,autumn,True,10630,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0631.png,early_bloom,train,stage2_plant_1_008,2024-02-17,synthetic_ndvi_001.npy,iowa_corn_belt,winter,True,10631,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0632.png,early_bloom,train,stage2_plant_1_008,2024-09-08,synthetic_ndvi_002.npy,amazon_basin,autumn,True,10632,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0633.png,early_bloom,train,stage2_plant_1_008,2023-02-25,synthetic_ndvi_003.npy,great_plains,winter,True,10633,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0634.png,early_bloom,train,stage2_plant_1_008,2023-02-28,synthetic_ndvi_004.npy,southeast_us,winter,True,10634,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0635.png,early_bloom,train,stage2_plant_1_008,2023-09-08,synthetic_ndvi_005.npy,california_central_valley,autumn,True,10635,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0636.png,early_bloom,train,stage2_plant_1_008,2023-12-20,synthetic_ndvi_006.npy,iowa_corn_belt,winter,True,10636,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0637.png,early_bloom,train,stage2_plant_1_008,2023-02-03,synthetic_ndvi_007.npy,amazon_basin,winter,True,10637,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0638.png,early_bloom,train,stage2_plant_1_008,2024-07-26,synthetic_ndvi_008.npy,great_plains,summer,True,10638,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0639.png,early_bloom,train,stage2_plant_1_008,2023-03-12,synthetic_ndvi_009.npy,southeast_us,spring,True,10639,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0640.png,early_bloom,train,stage2_plant_1_008,2024-03-26,synthetic_ndvi_000.npy,california_central_valley,spring,True,10640,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0641.png,early_bloom,train,stage2_plant_1_008,2023-04-11,synthetic_ndvi_001.npy,iowa_corn_belt,spring,True,10641,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0642.png,early_bloom,train,stage2_plant_1_008,2023-04-12,synthetic_ndvi_002.npy,amazon_basin,spring,True,10642,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0643.png,early_bloom,train,stage2_plant_1_008,2023-01-08,synthetic_ndvi_003.npy,great_plains,winter,True,10643,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0644.png,early_bloom,train,stage2_plant_1_008,2024-03-19,synthetic_ndvi_004.npy,southeast_us,spring,True,10644,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0645.png,early_bloom,train,stage2_plant_1_008,2024-03-24,synthetic_ndvi_005.npy,california_central_valley,spring,True,10645,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0646.png,early_bloom,train,stage2_plant_1_008,2023-09-01,synthetic_ndvi_006.npy,iowa_corn_belt,autumn,True,10646,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0647.png,early_bloom,train,stage2_plant_1_008,2023-11-26,synthetic_ndvi_007.npy,amazon_basin,autumn,True,10647,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0648.png,early_bloom,train,stage2_plant_1_008,2024-01-05,synthetic_ndvi_008.npy,great_plains,winter,True,10648,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0649.png,early_bloom,train,stage2_plant_1_008,2023-04-26,synthetic_ndvi_009.npy,southeast_us,spring,True,10649,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0650.png,early_bloom,train,stage2_plant_1_008,2024-07-01,synthetic_ndvi_000.npy,california_central_valley,summer,True,10650,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0651.png,early_bloom,train,stage2_plant_1_008,2023-07-06,synthetic_ndvi_001.npy,iowa_corn_belt,summer,True,10651,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0652.png,early_bloom,train,stage2_plant_1_008,2023-11-27,synthetic_ndvi_002.npy,amazon_basin,autumn,True,10652,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0653.png,early_bloom,train,stage2_plant_1_008,2023-03-22,synthetic_ndvi_003.npy,great_plains,spring,True,10653,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0654.png,early_bloom,train,stage2_plant_1_008,2023-11-27,synthetic_ndvi_004.npy,southeast_us,autumn,True,10654,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0655.png,early_bloom,train,stage2_plant_1_008,2024-07-21,synthetic_ndvi_005.npy,california_central_valley,summer,True,10655,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0656.png,early_bloom,train,stage2_plant_1_008,2023-07-22,synthetic_ndvi_006.npy,iowa_corn_belt,summer,True,10656,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0657.png,early_bloom,train,stage2_plant_1_008,2023-05-11,synthetic_ndvi_007.npy,amazon_basin,spring,True,10657,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0658.png,early_bloom,train,stage2_plant_1_008,2024-03-22,synthetic_ndvi_008.npy,great_plains,spring,True,10658,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0659.png,early_bloom,train,stage2_plant_1_008,2024-12-08,synthetic_ndvi_009.npy,southeast_us,winter,True,10659,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0660.png,early_bloom,train,stage2_plant_1_008,2023-07-18,synthetic_ndvi_000.npy,california_central_valley,summer,True,10660,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0661.png,early_bloom,train,stage2_plant_1_008,2024-06-01,synthetic_ndvi_001.npy,iowa_corn_belt,summer,True,10661,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0662.png,early_bloom,train,stage2_plant_1_008,2024-04-12,synthetic_ndvi_002.npy,amazon_basin,spring,True,10662,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0663.png,early_bloom,train,stage2_plant_1_008,2024-10-09,synthetic_ndvi_003.npy,great_plains,autumn,True,10663,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0664.png,early_bloom,train,stage2_plant_1_008,2023-11-23,synthetic_ndvi_004.npy,southeast_us,autumn,True,10664,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0665.png,early_bloom,train,stage2_plant_1_008,2024-04-06,synthetic_ndvi_005.npy,california_central_valley,spring,True,10665,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0666.png,early_bloom,train,stage2_plant_1_008,2023-05-02,synthetic_ndvi_006.npy,iowa_corn_belt,spring,True,10666,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
early_bloom/early_bloom_stage2_0667.png,early_bloom,train,stage2_plant_1_008,2024-10-10,synthetic_ndvi_007.npy,amazon_basin,autumn,True,10667,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
early_bloom/early_bloom_stage2_0668.png,early_bloom,train,stage2_plant_1_008,2024-06-26,synthetic_ndvi_008.npy,great_plains,summer,True,10668,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
early_bloom/early_bloom_stage2_0669.png,early_bloom,train,stage2_plant_1_008,2023-01-03,synthetic_ndvi_009.npy,southeast_us,winter,True,10669,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
early_bloom/early_bloom_stage2_0670.png,early_bloom,train,stage2_plant_1_008,2023-05-17,synthetic_ndvi_000.npy,california_central_valley,spring,True,10670,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
early_bloom/early_bloom_stage2_0671.png,early_bloom,train,stage2_plant_1_008,2024-06-15,synthetic_ndvi_001.npy,iowa_corn_belt,summer,True,10671,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
