image_path,bloom_stage,stage,plant_id,timestamp,ndvi_file,is_synthetic,synthesis_seed
bud/bud_stage1_0541.png,bud,test,stage1_plant_0_010,2023-01-06,synthetic_ndvi_001.npy,True,541
bud/bud_stage1_0542.png,bud,test,stage1_plant_0_010,2023-07-01,synthetic_ndvi_002.npy,True,542
bud/bud_stage1_0543.png,bud,test,stage1_plant_0_010,2023-10-15,synthetic_ndvi_003.npy,True,543
bud/bud_stage1_0544.png,bud,test,stage1_plant_0_010,2023-10-26,synthetic_ndvi_004.npy,True,544
bud/bud_stage1_0545.png,bud,test,stage1_plant_0_010,2023-01-14,synthetic_ndvi_005.npy,True,545
bud/bud_stage1_0546.png,bud,test,stage1_plant_0_010,2023-07-11,synthetic_ndvi_006.npy,True,546
bud/bud_stage1_0547.png,bud,test,stage1_plant_0_010,2023-10-28,synthetic_ndvi_007.npy,True,547
bud/bud_stage1_0548.png,bud,test,stage1_plant_0_010,2023-01-19,synthetic_ndvi_008.npy,True,548
bud/bud_stage1_0549.png,bud,test,stage1_plant_0_010,2023-08-26,synthetic_ndvi_009.npy,True,549
bud/bud_stage1_0550.png,bud,test,stage1_plant_0_011,2023-07-14,synthetic_ndvi_000.npy,True,550
bud/bud_stage1_0551.png,bud,test,stage1_plant_0_011,2023-06-19,synthetic_ndvi_001.npy,True,551
bud/bud_stage1_0552.png,bud,test,stage1_plant_0_011,2023-01-05,synthetic_ndvi_002.npy,True,552
bud/bud_stage1_0553.png,bud,test,stage1_plant_0_011,2023-09-18,synthetic_ndvi_003.npy,True,553
bud/bud_stage1_0554.png,bud,test,stage1_plant_0_011,2023-07-25,synthetic_ndvi_004.npy,True,554
bud/bud_stage1_0555.png,bud,test,stage1_plant_0_011,2023-03-26,synthetic_ndvi_005.npy,True,555
bud/bud_stage1_0556.png,bud,test,stage1_plant_0_011,2023-12-03,synthetic_ndvi_006.npy,True,556
bud/bud_stage1_0557.png,bud,test,stage1_plant_0_011,2023-02-15,synthetic_ndvi_007.npy,True,557
bud/bud_stage1_0558.png,bud,test,stage1_plant_0_011,2023-09-13,synthetic_ndvi_008.npy,True,558
bud/bud_stage1_0559.png,bud,test,stage1_plant_0_011,2023-06-22,synthetic_ndvi_009.npy,True,559
bud/bud_stage1_0560.png,bud,test,stage1_plant_0_011,2023-05-04,synthetic_ndvi_000.npy,True,560
bud/bud_stage1_0561.png,bud,test,stage1_plant_0_011,2023-02-06,synthetic_ndvi_001.npy,True,561
bud/bud_stage1_0562.png,bud,test,stage1_plant_0_011,2023-12-11,synthetic_ndvi_002.npy,True,562
bud/bud_stage1_0563.png,bud,test,stage1_plant_0_011,2023-11-05,synthetic_ndvi_003.npy,True,563
bud/bud_stage1_0564.png,bud,test,stage1_plant_0_011,2023-05-09,synthetic_ndvi_004.npy,True,564
bud/bud_stage1_0565.png,bud,test,stage1_plant_0_011,2023-08-08,synthetic_ndvi_005.npy,True,565
bud/bud_stage1_0566.png,bud,test,stage1_plant_0_011,2023-07-26,synthetic_ndvi_006.npy,True,566
bud/bud_stage1_0567.png,bud,test,stage1_plant_0_011,2023-12-04,synthetic_ndvi_007.npy,True,567
bud/bud_stage1_0568.png,bud,test,stage1_plant_0_011,2023-12-22,synthetic_ndvi_008.npy,True,568
bud/bud_stage1_0569.png,bud,test,stage1_plant_0_011,2023-08-27,synthetic_ndvi_009.npy,True,569
bud/bud_stage1_0570.png,bud,test,stage1_plant_0_011,2023-12-21,synthetic_ndvi_000.npy,True,570
bud/bud_stage1_0571.png,bud,test,stage1_plant_0_011,2023-06-02,synthetic_ndvi_001.npy,True,571
bud/bud_stage1_0572.png,bud,test,stage1_plant_0_011,2023-03-28,synthetic_ndvi_002.npy,True,572
bud/bud_stage1_0573.png,bud,test,stage1_plant_0_011,2023-07-19,synthetic_ndvi_003.npy,True,573
bud/bud_stage1_0574.png,bud,test,stage1_plant_0_011,2023-09-23,synthetic_ndvi_004.npy,True,574
bud/bud_stage1_0575.png,bud,test,stage1_plant_0_011,2023-12-23,synthetic_ndvi_005.npy,True,575
bud/bud_stage1_0576.png,bud,test,stage1_plant_0_011,2023-02-17,synthetic_ndvi_006.npy,True,576
bud/bud_stage1_0577.png,bud,test,stage1_plant_0_011,2023-08-01,synthetic_ndvi_007.npy,True,577
bud/bud_stage1_0578.png,bud,test,stage1_plant_0_011,2023-06-20,synthetic_ndvi_008.npy,True,578
bud/bud_stage1_0579.png,bud,test,stage1_plant_0_011,2023-05-11,synthetic_ndvi_009.npy,True,579
bud/bud_stage1_0580.png,bud,test,stage1_plant_0_011,2023-11-23,synthetic_ndvi_000.npy,True,580
bud/bud_stage1_0581.png,bud,test,stage1_plant_0_011,2023-06-27,synthetic_ndvi_001.npy,True,581
bud/bud_stage1_0582.png,bud,test,stage1_plant_0_011,2023-07-17,synthetic_ndvi_002.npy,True,582
bud/bud_stage1_0583.png,bud,test,stage1_plant_0_011,2023-01-18,synthetic_ndvi_003.npy,True,583
bud/bud_stage1_0584.png,bud,test,stage1_plant_0_011,2023-02-18,synthetic_ndvi_004.npy,True,584
bud/bud_stage1_0585.png,bud,test,stage1_plant_0_011,2023-04-12,synthetic_ndvi_005.npy,True,585
bud/bud_stage1_0586.png,bud,test,stage1_plant_0_011,2023-11-22,synthetic_ndvi_006.npy,True,586
bud/bud_stage1_0587.png,bud,test,stage1_plant_0_011,2023-04-10,synthetic_ndvi_007.npy,True,587
bud/bud_stage1_0588.png,bud,test,stage1_plant_0_011,2023-04-16,synthetic_ndvi_008.npy,True,588
bud/bud_stage1_0589.png,bud,test,stage1_plant_0_011,2023-01-25,synthetic_ndvi_009.npy,True,589
bud/bud_stage1_0590.png,bud,test,stage1_plant_0_011,2023-01-09,synthetic_ndvi_000.npy,True,590
bud/bud_stage1_0591.png,bud,test,stage1_plant_0_011,2023-05-16,synthetic_ndvi_001.npy,True,591
bud/bud_stage1_0592.png,bud,test,stage1_plant_0_011,2023-03-08,synthetic_ndvi_002.npy,True,592
bud/bud_stage1_0593.png,bud,test,stage1_plant_0_011,2023-07-07,synthetic_ndvi_003.npy,True,593
bud/bud_stage1_0594.png,bud,test,stage1_plant_0_011,2023-06-09,synthetic_ndvi_004.npy,True,594
bud/bud_stage1_0595.png,bud,test,stage1_plant_0_011,2023-05-11,synthetic_ndvi_005.npy,True,595
bud/bud_stage1_0596.png,bud,test,stage1_plant_0_011,2023-06-28,synthetic_ndvi_006.npy,True,596
bud/bud_stage1_0597.png,bud,test,stage1_plant_0_011,2023-02-04,synthetic_ndvi_007.npy,True,597
bud/bud_stage1_0598.png,bud,test,stage1_plant_0_011,2023-02-07,synthetic_ndvi_008.npy,True,598
bud/bud_stage1_0599.png,bud,test,stage1_plant_0_011,2023-06-26,synthetic_ndvi_009.npy,True,599
early_bloom/early_bloom_stage1_0000.png,early_bloom,train,stage1_plant_1_000,2023-10-19,synthetic_ndvi_000.npy,True,10000
early_bloom/early_bloom_stage1_0001.png,early_bloom,train,stage1_plant_1_000,2023-06-19,synthetic_ndvi_001.npy,True,10001
early_bloom/early_bloom_stage1_0002.png,early_bloom,train,stage1_plant_1_000,2023-07-24,synthetic_ndvi_002.npy,True,10002
early_bloom/early_bloom_stage1_0003.png,early_bloom,train,stage1_plant_1_000,2023-02-03,synthetic_ndvi_003.npy,True,10003
early_bloom/early_bloom_stage1_0004.png,early_bloom,train,stage1_plant_1_000,2023-09-23,synthetic_ndvi_004.npy,True,10004
early_bloom/early_bloom_stage1_0005.png,early_bloom,train,stage1_plant_1_000,2023-01-05,synthetic_ndvi_005.npy,True,10005
early_bloom/early_bloom_stage1_0006.png,early_bloom,train,stage1_plant_1_000,2023-01-26,synthetic_ndvi_006.npy,True,10006
early_bloom/early_bloom_stage1_0007.png,early_bloom,train,stage1_plant_1_000,2023-09-10,synthetic_ndvi_007.npy,True,10007
early_bloom/early_bloom_stage1_0008.png,early_bloom,train,stage1_plant_1_000,2023-09-22,synthetic_ndvi_008.npy,True,10008
early_bloom/early_bloom_stage1_0009.png,early_bloom,train,stage1_plant_1_000,2023-11-15,synthetic_ndvi_009.npy,True,10009
early_bloom/early_bloom_stage1_0010.png,early_bloom,train,stage1_plant_1_000,2023-07-24,synthetic_ndvi_000.npy,True,10010
early_bloom/early_bloom_stage1_0011.png,early_bloom,train,stage1_plant_1_000,2023-10-01,synthetic_ndvi_001.npy,True,10011
early_bloom/early_bloom_stage1_0012.png,early_bloom,train,stage1_plant_1_000,2023-06-15,synthetic_ndvi_002.npy,True,10012
early_bloom/early_bloom_stage1_0013.png,early_bloom,train,stage1_plant_1_000,2023-01-11,synthetic_ndvi_003.npy,True,10013
early_bloom/early_bloom_stage1_0014.png,early_bloom,train,stage1_plant_1_000,2023-07-24,synthetic_ndvi_004.npy,True,10014
early_bloom/early_bloom_stage1_0015.png,early_bloom,train,stage1_plant_1_000,2023-09-14,synthetic_ndvi_005.npy,True,10015
early_bloom/early_bloom_stage1_0016.png,early_bloom,train,stage1_plant_1_000,2023-12-16,synthetic_ndvi_006.npy,True,10016
early_bloom/early_bloom_stage1_0017.png,early_bloom,train,stage1_plant_1_000,2023-05-11,synthetic_ndvi_007.npy,True,10017
early_bloom/early_bloom_stage1_0018.png,early_bloom,train,stage1_plant_1_000,2023-01-08,synthetic_ndvi_008.npy,True,10018
early_bloom/early_bloom_stage1_0019.png,early_bloom,train,stage1_plant_1_000,2023-06-13,synthetic_ndvi_009.npy,True,10019
early_bloom/early_bloom_stage1_0020.png,early_bloom,train,stage1_plant_1_000,2023-05-04,synthetic_ndvi_000.npy,True,10020
early_bloom/early_bloom_stage1_0021.png,early_bloom,train,stage1_plant_1_000,2023-08-28,synthetic_ndvi_001.npy,True,10021
early_bloom/early_bloom_stage1_0022.png,early_bloom,train,stage1_plant_1_000,2023-05-24,synthetic_ndvi_002.npy,True,10022
early_bloom/early_bloom_stage1_0023.png,early_bloom,train,stage1_plant_1_000,2023-01-09,synthetic_ndvi_003.npy,True,10023
early_bloom/early_bloom_stage1_0024.png,early_bloom,train,stage1_plant_1_000,2023-12-10,synthetic_ndvi_004.npy,True,10024
early_bloom/early_bloom_stage1_0025.png,early_bloom,train,stage1_plant_1_000,2023-03-23,synthetic_ndvi_005.npy,True,10025
early_bloom/early_bloom_stage1_0026.png,early_bloom,train,stage1_plant_1_000,2023-04-27,synthetic_ndvi_006.npy,True,10026
early_bloom/early_bloom_stage1_0027.png,early_bloom,train,stage1_plant_1_000,2023-10-01,synthetic_ndvi_007.npy,True,10027
early_bloom/early_bloom_stage1_0028.png,early_bloom,train,stage1_plant_1_000,2023-12-12,synthetic_ndvi_008.npy,True,10028
early_bloom/early_bloom_stage1_0029.png,early_bloom,train,stage1_plant_1_000,2023-06-24,synthetic_ndvi_009.npy,True,10029
early_bloom/early_bloom_stage1_0030.png,early_bloom,train,stage1_plant_1_000,2023-02-17,synthetic_ndvi_000.npy,True,10030
early_bloom/early_bloom_stage1_0031.png,early_bloom,train,stage1_plant_1_000,2023-09-18,synthetic_ndvi_001.npy,True,10031
early_bloom/early_bloom_stage1_0032.png,early_bloom,train,stage1_plant_1_000,2023-01-09,synthetic_ndvi_002.npy,True,10032
early_bloom/early_bloom_stage1_0033.png,early_bloom,train,stage1_plant_1_000,2023-11-04,synthetic_ndvi_003.npy,True,10033
early_bloom/early_bloom_stage1_0034.png,early_bloom,train,stage1_plant_1_000,2023-01-01,synthetic_ndvi_004.npy,True,10034
early_bloom/early_bloom_stage1_0035.png,early_bloom,train,stage1_plant_1_000,2023-06-27,synthetic_ndvi_005.npy,True,10035
early_bloom/early_bloom_stage1_0036.png,early_bloom,train,stage1_plant_1_000,2023-09-09,synthetic_ndvi_006.npy,True,10036
early_bloom/early_bloom_stage1_0037.png,early_bloom,train,stage1_plant_1_000,2023-02-20,synthetic_ndvi_007.npy,True,10037
early_bloom/early_bloom_stage1_0038.png,early_bloom,train,stage1_plant_1_000,2023-02-12,synthetic_ndvi_008.npy,True,10038
early_bloom/early_bloom_stage1_0039.png,early_bloom,train,stage1_plant_1_000,2023-05-16,synthetic_ndvi_009.npy,True,10039
early_bloom/early_bloom_stage1_0040.png,early_bloom,train,stage1_plant_1_000,2023-10-27,synthetic_ndvi_000.npy,True,10040
early_bloom/early_bloom_stage1_0041.png,early_bloom,train,stage1_plant_1_000,2023-10-20,synthetic_ndvi_001.npy,True,10041
early_bloom/early_bloom_stage1_0042.png,early_bloom,train,stage1_plant_1_000,2023-12-27,synthetic_ndvi_002.npy,True,10042
early_bloom/early_bloom_stage1_0043.png,early_bloom,train,stage1_plant_1_000,2023-10-08,synthetic_ndvi_003.npy,True,10043
early_bloom/early_bloom_stage1_0044.png,early_bloom,train,stage1_plant_1_000,2023-11-07,synthetic_ndvi_004.npy,True,10044
early_bloom/early_bloom_stage1_0045.png,early_bloom,train,stage1_plant_1_000,2023-08-23,synthetic_ndvi_005.npy,True,10045
early_bloom/early_bloom_stage1_0046.png,early_bloom,train,stage1_plant_1_000,2023-09-21,synthetic_ndvi_006.npy,True,10046
early_bloom/early_bloom_stage1_0047.png,early_bloom,train,stage1_plant_1_000,2023-02-25,synthetic_ndvi_007.npy,True,10047
early_bloom/early_bloom_stage1_0048.png,early_bloom,train,stage1_plant_1_000,2023-05-23,synthetic_ndvi_008.npy,True,10048
early_bloom/early_bloom_stage1_0049.png,early_bloom,train,stage1_plant_1_000,2023-01-23,synthetic_ndvi_009.npy,True,10049
early_bloom/early_bloom_stage1_0050.png,early_bloom,train,stage1_plant_1_001,2023-11-24,synthetic_ndvi_000.npy,True,10050
early_bloom/early_bloom_stage1_0051.png,early_bloom,train,stage1_plant_1_001,2023-05-19,synthetic_ndvi_001.npy,True,10051
early_bloom/early_bloom_stage1_0052.png,early_bloom,train,stage1_plant_1_001,2023-02-10,synthetic_ndvi_002.npy,True,10052
early_bloom/early_bloom_stage1_0053.png,early_bloom,train,stage1_plant_1_001,2023-05-21,synthetic_ndvi_003.npy,True,10053
early_bloom/early_bloom_stage1_0054.png,early_bloom,train,stage1_plant_1_001,2023-12-04,synthetic_ndvi_004.npy,True,10054
early_bloom/early_bloom_stage1_0055.png,early_bloom,train,stage1_plant_1_001,2023-02-25,synthetic_ndvi_005.npy,True,10055
early_bloom/early_bloom_stage1_0056.png,early_bloom,train,stage1_plant_1_001,2023-06-01,synthetic_ndvi_006.npy,True,10056
early_bloom/early_bloom_stage1_0057.png,early_bloom,train,stage1_plant_1_001,2023-05-28,synthetic_ndvi_007.npy,True,10057
early_bloom/early_bloom_stage1_0058.png,early_bloom,train,stage1_plant_1_001,2023-07-18,synthetic_ndvi_008.npy,True,10058
early_bloom/early_bloom_stage1_0059.png,early_bloom,train,stage1_plant_1_001,2023-05-14,synthetic_ndvi_009.npy,True,10059
early_bloom/early_bloom_stage1_0060.png,early_bloom,train,stage1_plant_1_001,2023-07-25,synthetic_ndvi_000.npy,True,10060
early_bloom/early_bloom_stage1_0061.png,early_bloom,train,stage1_plant_1_001,2023-07-15,synthetic_ndvi_001.npy,True,10061
early_bloom/early_bloom_stage1_0062.png,early_bloom,train,stage1_plant_1_001,2023-02-09,synthetic_ndvi_002.npy,True,10062
early_bloom/early_bloom_stage1_0063.png,early_bloom,train,stage1_plant_1_001,2023-08-07,synthetic_ndvi_003.npy,True,10063
early_bloom/early_bloom_stage1_0064.png,early_bloom,train,stage1_plant_1_001,2023-03-06,synthetic_ndvi_004.npy,True,10064
early_bloom/early_bloom_stage1_0065.png,early_bloom,train,stage1_plant_1_001,2023-03-15,synthetic_ndvi_005.npy,True,10065
early_bloom/early_bloom_stage1_0066.png,early_bloom,train,stage1_plant_1_001,2023-06-23,synthetic_ndvi_006.npy,True,10066
early_bloom/early_bloom_stage1_0067.png,early_bloom,train,stage1_plant_1_001,2023-07-02,synthetic_ndvi_007.npy,True,10067
early_bloom/early_bloom_stage1_0068.png,early_bloom,train,stage1_plant_1_001,2023-04-06,synthetic_ndvi_008.npy,True,10068
early_bloom/early_bloom_stage1_0069.png,early_bloom,train,stage1_plant_1_001,2023-07-05,synthetic_ndvi_009.npy,True,10069
early_bloom/early_bloom_stage1_0070.png,early_bloom,train,stage1_plant_1_001,2023-04-17,synthetic_ndvi_000.npy,True,10070
early_bloom/early_bloom_stage1_0071.png,early_bloom,train,stage1_plant_1_001,2023-11-26,synthetic_ndvi_001.npy,True,10071
early_bloom/early_bloom_stage1_0072.png,early_bloom,train,stage1_plant_1_001,2023-02-06,synthetic_ndvi_002.npy,True,10072
early_bloom/early_bloom_stage1_0073.png,early_bloom,train,stage1_plant_1_001,2023-05-04,synthetic_ndvi_003.npy,True,10073
early_bloom/early_bloom_stage1_0074.png,early_bloom,train,stage1_plant_1_001,2023-06-23,synthetic_ndvi_004.npy,True,10074
early_bloom/early_bloom_stage1_0075.png,early_bloom,train,stage1_plant_1_001,2023-07-14,synthetic_ndvi_005.npy,True,10075
early_bloom/early_bloom_stage1_0076.png,early_bloom,train,stage1_plant_1_001,2023-06-20,synthetic_ndvi_006.npy,True,10076
early_bloom/early_bloom_stage1_0077.png,early_bloom,train,stage1_plant_1_001,2023-04-16,synthetic_ndvi_007.npy,True,10077
early_bloom/early_bloom_stage1_0078.png,early_bloom,train,stage1_plant_1_001,2023-02-26,synthetic_ndvi_008.npy,True,10078
early_bloom/early_bloom_stage1_0079.png,early_bloom,train,stage1_plant_1_001,2023-01-25,synthetic_ndvi_009.npy,True,10079
early_bloom/early_bloom_stage1_0080.png,early_bloom,train,stage1_plant_1_001,2023-09-26,synthetic_ndvi_000.npy,True,10080
early_bloom/early_bloom_stage1_0081.png,early_bloom,train,stage1_plant_1_001,2023-11-01,synthetic_ndvi_001.npy,True,10081
early_bloom/early_bloom_stage1_0082.png,early_bloom,train,stage1_plant_1_001,2023-10-19,synthetic_ndvi_002.npy,True,10082
early_bloom/early_bloom_stage1_0083.png,early_bloom,train,stage1_plant_1_001,2023-01-17,synthetic_ndvi_003.npy,True,10083
early_bloom/early_bloom_stage1_0084.png,early_bloom,train,stage1_plant_1_001,2023-08-20,synthetic_ndvi_004.npy,True,10084
early_bloom/early_bloom_stage1_0085.png,early_bloom,train,stage1_plant_1_001,2023-10-11,synthetic_ndvi_005.npy,True,10085
early_bloom/early_bloom_stage1_0086.png,early_bloom,train,stage1_plant_1_001,2023-12-08,synthetic_ndvi_006.npy,True,10086
early_bloom/early_bloom_stage1_0087.png,early_bloom,train,stage1_plant_1_001,2023-11-01,synthetic_ndvi_007.npy,True,10087
early_bloom/early_bloom_stage1_0088.png,early_bloom,train,stage1_plant_1_001,2023-01-14,synthetic_ndvi_008.npy,True,10088
early_bloom/early_bloom_stage1_0089.png,early_bloom,train,stage1_plant_1_001,2023-10-21,synthetic_ndvi_009.npy,True,10089
early_bloom/early_bloom_stage1_0090.png,early_bloom,train,stage1_plant_1_001,2023-07-14,synthetic_ndvi_000.npy,True,10090
early_bloom/early_bloom_stage1_0091.png,early_bloom,train,stage1_plant_1_001,2023-09-25,synthetic_ndvi_001.npy,True,10091
early_bloom/early_bloom_stage1_0092.png,early_bloom,train,stage1_plant_1_001,2023-02-12,synthetic_ndvi_002.npy,True,10092
early_bloom/early_bloom_stage1_0093.png,early_bloom,train,stage1_plant_1_001,2023-01-19,synthetic_ndvi_003.npy,True,10093
early_bloom/early_bloom_stage1_0094.png,early_bloom,train,stage1_plant_1_001,2023-09-26,synthetic_ndvi_004.npy,True,10094
early_bloom/early_bloom_stage1_0095.png,early_bloom,train,stage1_plant_1_001,2023-12-18,synthetic_ndvi_005.npy,True,10095
early_bloom/early_bloom_stage1_0096.png,early_bloom,train,stage1_plant_1_001,2023-06-16,synthetic_ndvi_006.npy,True,10096
early_bloom/early_bloom_stage1_0097.png,early_bloom,train,stage1_plant_1_001,2023-12-23,synthetic_ndvi_007.npy,True,10097
early_bloom/early_bloom_stage1_0098.png,early_bloom,train,stage1_plant_1_001,2023-11-04,synthetic_ndvi_008.npy,True,10098
early_bloom/early_bloom_stage1_0099.png,early_bloom,train,stage1_plant_1_001,2023-07-25,synthetic_ndvi_009.npy,True,10099
early_bloom/early_bloom_stage1_0100.png,early_bloom,train,stage1_plant_1_002,2023-12-05,synthetic_ndvi_000.npy,True,10100
early_bloom/early_bloom_stage1_0101.png,early_bloom,train,stage1_plant_1_002,2023-05-23,synthetic_ndvi_001.npy,True,10101
early_bloom/early_bloom_stage1_0102.png,early_bloom,train,stage1_plant_1_002,2023-05-13,synthetic_ndvi_002.npy,True,10102
early_bloom/early_bloom_stage1_0103.png,early_bloom,train,stage1_plant_1_002,2023-07-01,synthetic_ndvi_003.npy,True,10103
early_bloom/early_bloom_stage1_0104.png,early_bloom,train,stage1_plant_1_002,2023-02-01,synthetic_ndvi_004.npy,True,10104
early_bloom/early_bloom_stage1_0105.png,early_bloom,train,stage1_plant_1_002,2023-01-26,synthetic_ndvi_005.npy,True,10105
early_bloom/early_bloom_stage1_0106.png,early_bloom,train,stage1_plant_1_002,2023-10-04,synthetic_ndvi_006.npy,True,10106
early_bloom/early_bloom_stage1_0107.png,early_bloom,train,stage1_plant_1_002,2023-07-24,synthetic_ndvi_007.npy,True,10107
early_bloom/early_bloom_stage1_0108.png,early_bloom,train,stage1_plant_1_002,2023-02-09,synthetic_ndvi_008.npy,True,10108
early_bloom/early_bloom_stage1_0109.png,early_bloom,train,stage1_plant_1_002,2023-07-14,synthetic_ndvi_009.npy,True,10109
early_bloom/early_bloom_stage1_0110.png,early_bloom,train,stage1_plant_1_002,2023-06-03,synthetic_ndvi_000.npy,True,10110
early_bloom/early_bloom_stage1_0111.png,early_bloom,train,stage1_plant_1_002,2023-05-08,synthetic_ndvi_001.npy,True,10111
early_bloom/early_bloom_stage1_0112.png,early_bloom,train,stage1_plant_1_002,2023-06-26,synthetic_ndvi_002.npy,True,10112
early_bloom/early_bloom_stage1_0113.png,early_bloom,train,stage1_plant_1_002,2023-01-09,synthetic_ndvi_003.npy,True,10113
early_bloom/early_bloom_stage1_0114.png,early_bloom,train,stage1_plant_1_002,2023-05-01,synthetic_ndvi_004.npy,True,10114
early_bloom/early_bloom_stage1_0115.png,early_bloom,train,stage1_plant_1_002,2023-08-23,synthetic_ndvi_005.npy,True,10115
early_bloom/early_bloom_stage1_0116.png,early_bloom,train,stage1_plant_1_002,2023-05-27,synthetic_ndvi_006.npy,True,10116
early_bloom/early_bloom_stage1_0117.png,early_bloom,train,stage1_plant_1_002,2023-01-24,synthetic_ndvi_007.npy,True,10117
early_bloom/early_bloom_stage1_0118.png,early_bloom,train,stage1_plant_1_002,2023-11-08,synthetic_ndvi_008.npy,True,10118
early_bloom/early_bloom_stage1_0119.png,early_bloom,train,stage1_plant_1_002,2023-08-01,synthetic_ndvi_009.npy,True,10119
early_bloom/early_bloom_stage1_0120.png,early_bloom,train,stage1_plant_1_002,2023-08-08,synthetic_ndvi_000.npy,True,10120
early_bloom/early_bloom_stage1_0121.png,early_bloom,train,stage1_plant_1_002,2023-09-04,synthetic_ndvi_001.npy,True,10121
early_bloom/early_bloom_stage1_0122.png,early_bloom,train,stage1_plant_1_002,2023-07-07,synthetic_ndvi_002.npy,True,10122
early_bloom/early_bloom_stage1_0123.png,early_bloom,train,stage1_plant_1_002,2023-10-02,synthetic_ndvi_003.npy,True,10123
early_bloom/early_bloom_stage1_0124.png,early_bloom,train,stage1_plant_1_002,2023-05-17,synthetic_ndvi_004.npy,True,10124
early_bloom/early_bloom_stage1_0125.png,early_bloom,train,stage1_plant_1_002,2023-03-03,synthetic_ndvi_005.npy,True,10125
early_bloom/early_bloom_stage1_0126.png,early_bloom,train,stage1_plant_1_002,2023-01-20,synthetic_ndvi_006.npy,True,10126
early_bloom/early_bloom_stage1_0127.png,early_bloom,train,stage1_plant_1_002,2023-05-27,synthetic_ndvi_007.npy,True,10127
early_bloom/early_bloom_stage1_0128.png,early_bloom,train,stage1_plant_1_002,2023-04-02,synthetic_ndvi_008.npy,True,10128
early_bloom/early_bloom_stage1_0129.png,early_bloom,train,stage1_plant_1_002,2023-10-27,synthetic_ndvi_009.npy,True,10129
early_bloom/early_bloom_stage1_0130.png,early_bloom,train,stage1_plant_1_002,2023-04-17,synthetic_ndvi_000.npy,True,10130
early_bloom/early_bloom_stage1_0131.png,early_bloom,train,stage1_plant_1_002,2023-09-10,synthetic_ndvi_001.npy,True,10131
early_bloom/early_bloom_stage1_0132.png,early_bloom,train,stage1_plant_1_002,2023-01-05,synthetic_ndvi_002.npy,True,10132
early_bloom/early_bloom_stage1_0133.png,early_bloom,train,stage1_plant_1_002,2023-10-01,synthetic_ndvi_003.npy,True,10133
early_bloom/early_bloom_stage1_0134.png,early_bloom,train,stage1_plant_1_002,2023-04-28,synthetic_ndvi_004.npy,True,10134
early_bloom/early_bloom_stage1_0135.png,early_bloom,train,stage1_plant_1_002,2023-08-19,synthetic_ndvi_005.npy,True,10135
early_bloom/early_bloom_stage1_0136.png,early_bloom,train,stage1_plant_1_002,2023-08-05,synthetic_ndvi_006.npy,True,10136
early_bloom/early_bloom_stage1_0137.png,early_bloom,train,stage1_plant_1_002,2023-01-09,synthetic_ndvi_007.npy,True,10137
early_bloom/early_bloom_stage1_0138.png,early_bloom,train,stage1_plant_1_002,2023-07-14,synthetic_ndvi_008.npy,True,10138
early_bloom/early_bloom_stage1_0139.png,early_bloom,train,stage1_plant_1_002,2023-01-04,synthetic_ndvi_009.npy,True,10139
early_bloom/early_bloom_stage1_0140.png,early_bloom,train,stage1_plant_1_002,2023-03-11,synthetic_ndvi_000.npy,True,10140
early_bloom/early_bloom_stage1_0141.png,early_bloom,train,stage1_plant_1_002,2023-03-04,synthetic_ndvi_001.npy,True,10141
early_bloom/early_bloom_stage1_0142.png,early_bloom,train,stage1_plant_1_002,2023-07-03,synthetic_ndvi_002.npy,True,10142
early_bloom/early_bloom_stage1_0143.png,early_bloom,train,stage1_plant_1_002,2023-12-19,synthetic_ndvi_003.npy,True,10143
early_bloom/early_bloom_stage1_0144.png,early_bloom,train,stage1_plant_1_002,2023-10-09,synthetic_ndvi_004.npy,True,10144
early_bloom/early_bloom_stage1_0145.png,early_bloom,train,stage1_plant_1_002,2023-12-24,synthetic_ndvi_005.npy,True,10145
early_bloom/early_bloom_stage1_0146.png,early_bloom,train,stage1_plant_1_002,2023-07-05,synthetic_ndvi_006.npy,True,10146
early_bloom/early_bloom_stage1_0147.png,early_bloom,train,stage1_plant_1_002,2023-10-04,synthetic_ndvi_007.npy,True,10147
early_bloom/early_bloom_stage1_0148.png,early_bloom,train,stage1_plant_1_002,2023-04-06,synthetic_ndvi_008.npy,True,10148
early_bloom/early_bloom_stage1_0149.png,early_bloom,train,stage1_plant_1_002,2023-09-21,synthetic_ndvi_009.npy,True,10149
early_bloom/early_bloom_stage1_0150.png,early_bloom,train,stage1_plant_1_003,2023-10-06,synthetic_ndvi_000.npy,True,10150
early_bloom/early_bloom_stage1_0151.png,early_bloom,train,stage1_plant_1_003,2023-02-21,synthetic_ndvi_001.npy,True,10151
early_bloom/early_bloom_stage1_0152.png,early_bloom,train,stage1_plant_1_003,2023-11-18,synthetic_ndvi_002.npy,True,10152
early_bloom/early_bloom_stage1_0153.png,early_bloom,train,stage1_plant_1_003,2023-05-09,synthetic_ndvi_003.npy,True,10153
early_bloom/early_bloom_stage1_0154.png,early_bloom,train,stage1_plant_1_003,2023-10-21,synthetic_ndvi_004.npy,True,10154
early_bloom/early_bloom_stage1_0155.png,early_bloom,train,stage1_plant_1_003,2023-01-12,synthetic_ndvi_005.npy,True,10155
early_bloom/early_bloom_stage1_0156.png,early_bloom,train,stage1_plant_1_003,2023-01-26,synthetic_ndvi_006.npy,True,10156
early_bloom/early_bloom_stage1_0157.png,early_bloom,train,stage1_plant_1_003,2023-01-20,synthetic_ndvi_007.npy,True,10157
